,Mean Chronology  (Calibrated BP - 1950) ,Wild Terrestrial Fauna ,Avian Fauna ,Aquatic Fauna,Indet. Bones,Bovids,Cattle (Bos taurus/indicus),Sheep/Goat (Ovis/Capra Indet.),Iron Smelting,Iron Use,Ceramics,coastalforestmosaic,drycoastalwoodedgrassland,drynorthernwoodedgrassland,drysouthernwoodedgrassland,forest/wood/grasslandmosaic,montaneforest,comoros,kenya,madagascar,rwanda,tanzania
283,2279.5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
284,2542.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
285,2923.5,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
286,1746.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
287,1161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
288,1719.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
289,807.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
290,2014.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
291,2407.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
292,1961.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
293,229.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
294,2232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
295,2416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
296,2255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
297,2240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
298,2252.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
299,1670.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
300,3988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
301,3955.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
302,325.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
303,927.0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
304,1451.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
305,1452.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
306,2366.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
307,2509.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
308,2512.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
309,2666.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
310,3054.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
311,2536.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
312,2061.5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
313,2205.5,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
314,1143.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
315,1581.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
316,1707.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
317,2270.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
318,1275.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
319,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
320,404.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
321,414.5,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
322,1924.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
323,1313.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
324,1109.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
325,1664.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
326,1003.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
327,1065.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
328,2753.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
329,1218.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
330,3153.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
331,1020.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
332,2661.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
333,2682.0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
334,2422.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
335,2861.0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
336,2315.0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
337,1734.5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
338,1870.0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
339,2046.5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
340,1386.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
341,2360.0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
342,1168.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
343,4651.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
344,4786.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
345,5116.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
346,1135.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
347,1089.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
348,1701.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
349,1366.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
350,1805.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
351,2030.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
352,1597.0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
353,2416.0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
354,2011.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
355,1675.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
356,3523.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
357,1802.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
358,1985.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
359,1227.5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
360,917.5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
361,1693.0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
362,1485.5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
363,1829.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
364,2017.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
365,2013.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
366,2358.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
367,3542.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
368,3489.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
369,3583.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
370,2241.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
371,2146.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
372,2226.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
373,888.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
374,1411.5,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
375,399.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
376,748.5,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
377,751.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
378,798.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
379,644.0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
380,584.5,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
381,2269.5,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
382,2506.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
383,2566.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
384,2172.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
385,1756.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
386,2636.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
387,2653.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
388,1916.0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
389,2075.5,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
390,2038.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
391,2076.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
392,1764.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
393,1661.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
394,1540.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
395,1783.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
396,1952.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
397,2927.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
398,5014.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
399,3564.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
400,1400.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
401,715.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
402,911.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
403,1010.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
404,3756.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
405,525.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
406,486.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
407,793.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
408,821.0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
409,987.0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
410,1251.0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
411,1764.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
412,2178.0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
413,6168.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
414,2314.5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
415,1107.0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
416,1381.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
417,253.0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
418,253.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
419,2747.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
420,3057.5,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
421,2840.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
422,3124.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
423,3102.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
424,3279.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
425,2930.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
426,2994.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
427,2951.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
428,3257.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
429,3059.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
430,3080.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
431,3168.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
432,3015.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
433,3168.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
434,2815.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
435,3146.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
436,2578.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
437,2562.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
438,3058.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
439,2450.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
440,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
441,1450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
442,2531.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
443,1735.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
444,1015.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
445,2069.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
446,3861.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
447,3159.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
448,1255.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
449,3268.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
450,5176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
451,540.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
452,1351.5,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
453,1969.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
454,1708.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
455,5027.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
456,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
457,1708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
458,994.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
459,599.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
460,2532.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
461,2618.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
462,1412.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
463,1469.5,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
464,3302.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
465,3295.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
466,145.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
467,228.0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
468,409.0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
469,5652.5,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
470,293.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
471,145.5,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
472,231.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
473,141.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
474,146.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
475,143.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
476,2494.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
477,2629.0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
478,2537.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
479,3219.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
480,4391.5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
481,5043.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
482,5909.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
483,5109.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
484,4919.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
485,3819.0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
486,3659.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
487,3149.5,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
488,3144.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
489,3149.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
490,3109.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
491,2949.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
492,2556.0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
493,2909.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
494,889.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
495,3969.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
496,2249.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
497,2679.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
498,2119.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
499,4779.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
500,3399.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
501,3549.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
502,3069.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
503,1553.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
504,1669.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
505,1352.5,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
506,1412.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
507,2966.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
508,966.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
509,588.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
510,729.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
511,421.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
512,421.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
513,494.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
514,425.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
515,428.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
516,782.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
517,729.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
518,1431.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
519,1570.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
520,2900.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
521,1089.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
522,405.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
523,2723.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
524,3786.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
525,5064.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
526,5086.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
527,6106.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
528,782.5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
529,802.5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
530,888.5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
531,892.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
532,1085.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
533,1089.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
534,154.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
535,249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
536,251.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
537,327.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
538,405.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
539,150.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
540,156.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
541,156.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
542,224.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
543,324.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
544,333.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
545,156.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
546,237.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
547,335.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
548,718.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
549,1055.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
550,633.0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
551,595.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
552,551.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
553,567.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
554,506.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
555,157.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
556,150.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
557,2047.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
558,1100.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
559,1515.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
560,211.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
561,1794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
562,2045.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
563,493.0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
564,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
